Wavelength nm.,Baseline,2,4,6,8,10,12,16,20,24,32,40,48
312.5,0,-0.0022,-0.0035,-0.0041,-0.0057,-0.0049,-0.006,-0.0073,-0.0071,-0.0067,-0.0055,-0.0036,-0.0027
313,0.0001,-0.0025,-0.0037,-0.0044,-0.0059,-0.0052,-0.0064,-0.0078,-0.0076,-0.0071,-0.0061,-0.0041,-0.0032
313.5,-0.0001,-0.0026,-0.0041,-0.0046,-0.0061,-0.0055,-0.0064,-0.0081,-0.0078,-0.0074,-0.0064,-0.0042,-0.0033
314,0,-0.0025,-0.004,-0.0044,-0.0062,-0.0054,-0.0067,-0.0083,-0.0081,-0.0078,-0.0064,-0.0047,-0.0037
314.5,0,-0.0024,-0.0041,-0.0045,-0.0063,-0.0056,-0.0068,-0.0084,-0.0083,-0.008,-0.0064,-0.0048,-0.0038
315,0.0003,-0.0025,-0.0039,-0.0046,-0.0063,-0.0056,-0.0071,-0.0087,-0.0084,-0.0081,-0.0069,-0.0049,-0.004
315.5,0.0003,-0.0026,-0.0041,-0.0049,-0.0067,-0.006,-0.0073,-0.0091,-0.0086,-0.0086,-0.0071,-0.0052,-0.0046
316,0.0002,-0.0027,-0.0045,-0.005,-0.0069,-0.0064,-0.0077,-0.0094,-0.0091,-0.0088,-0.0075,-0.0056,-0.0045
316.5,0.0001,-0.0028,-0.0044,-0.0054,-0.0073,-0.0066,-0.008,-0.0097,-0.0096,-0.0092,-0.0078,-0.006,-0.0051
317,0.0001,-0.0031,-0.0048,-0.0055,-0.0074,-0.0069,-0.0083,-0.01,-0.01,-0.0095,-0.0081,-0.0065,-0.0055
317.5,-0.0001,-0.0031,-0.0049,-0.0058,-0.0076,-0.0071,-0.0085,-0.0103,-0.01,-0.0099,-0.0085,-0.0067,-0.0059
318,-0.0002,-0.0034,-0.0052,-0.006,-0.008,-0.0073,-0.0089,-0.0106,-0.0106,-0.0103,-0.0088,-0.007,-0.0061
318.5,-0.0001,-0.0034,-0.005,-0.0059,-0.0081,-0.0073,-0.009,-0.0108,-0.0107,-0.0105,-0.0091,-0.0074,-0.0063
319,0,-0.0033,-0.005,-0.0062,-0.0081,-0.0076,-0.009,-0.011,-0.0108,-0.0107,-0.0095,-0.0073,-0.0064
319.5,0.0002,-0.0034,-0.0053,-0.0064,-0.0084,-0.0078,-0.0093,-0.0112,-0.0114,-0.0108,-0.0095,-0.0076,-0.0067
320,0.0002,-0.0031,-0.0054,-0.0063,-0.0085,-0.0083,-0.0096,-0.0114,-0.0117,-0.0112,-0.0097,-0.008,-0.0069
320.5,0,-0.0034,-0.0056,-0.0064,-0.0087,-0.0084,-0.0099,-0.012,-0.0119,-0.0115,-0.01,-0.0083,-0.0073
321,0,-0.0036,-0.0056,-0.0068,-0.009,-0.0086,-0.0103,-0.0122,-0.0123,-0.012,-0.0104,-0.0085,-0.0074
321.5,0.0001,-0.0036,-0.0058,-0.0069,-0.0092,-0.0088,-0.0105,-0.0125,-0.0124,-0.0122,-0.0107,-0.0087,-0.0078
322,0.0001,-0.0037,-0.0058,-0.0071,-0.0093,-0.0091,-0.0108,-0.0128,-0.0128,-0.0123,-0.0109,-0.0088,-0.0079
322.5,0.0002,-0.0036,-0.0061,-0.007,-0.0094,-0.009,-0.0109,-0.0128,-0.0131,-0.0126,-0.0111,-0.0091,-0.0082
323,0.0001,-0.0037,-0.0058,-0.0072,-0.0097,-0.0092,-0.011,-0.0133,-0.0132,-0.0128,-0.0114,-0.0094,-0.0084
323.5,0.0001,-0.004,-0.0061,-0.0076,-0.0101,-0.0098,-0.0112,-0.0135,-0.0135,-0.0134,-0.0118,-0.0096,-0.0087
324,-0.0001,-0.0042,-0.0067,-0.0078,-0.0102,-0.0099,-0.0117,-0.0141,-0.0145,-0.0137,-0.0121,-0.0102,-0.0093
324.5,-0.0002,-0.0043,-0.0066,-0.0079,-0.0105,-0.01,-0.0118,-0.0141,-0.0144,-0.014,-0.0123,-0.0105,-0.0094
325,0,-0.0043,-0.0066,-0.0081,-0.0107,-0.0105,-0.0122,-0.0143,-0.0145,-0.0143,-0.0125,-0.0106,-0.0094
325.5,0,-0.0042,-0.0071,-0.0083,-0.011,-0.0108,-0.0124,-0.0149,-0.0149,-0.0145,-0.0132,-0.0109,-0.01
326,0,-0.0046,-0.0071,-0.0086,-0.0111,-0.0111,-0.0127,-0.0152,-0.0153,-0.0148,-0.0133,-0.0112,-0.0101
326.5,0.0002,-0.0044,-0.007,-0.0085,-0.0112,-0.011,-0.013,-0.0153,-0.0155,-0.0148,-0.0131,-0.011,-0.0102
327,0.0003,-0.0046,-0.007,-0.0084,-0.0113,-0.0111,-0.013,-0.0154,-0.0154,-0.0151,-0.0133,-0.0113,-0.01
327.5,0,-0.0043,-0.0072,-0.0087,-0.0115,-0.0114,-0.0131,-0.0156,-0.0157,-0.0154,-0.0135,-0.0118,-0.0107
328,0.0001,-0.0047,-0.0072,-0.0089,-0.0117,-0.0117,-0.0136,-0.016,-0.0162,-0.0159,-0.0139,-0.0119,-0.0107
328.5,0,-0.0047,-0.0076,-0.0092,-0.012,-0.0118,-0.0136,-0.0161,-0.0163,-0.016,-0.0142,-0.0121,-0.0109
329,0.0003,-0.0047,-0.0076,-0.0094,-0.0121,-0.0121,-0.0138,-0.0163,-0.0166,-0.0162,-0.0143,-0.0123,-0.0111
329.5,0,-0.0047,-0.0076,-0.0093,-0.0122,-0.0123,-0.0141,-0.0165,-0.0169,-0.0164,-0.0144,-0.0126,-0.0113
330,0.0001,-0.005,-0.008,-0.0097,-0.0126,-0.0125,-0.0145,-0.017,-0.0172,-0.0166,-0.015,-0.013,-0.0116
330.5,0,-0.0053,-0.0083,-0.0101,-0.0128,-0.0126,-0.0146,-0.0174,-0.0176,-0.0171,-0.0151,-0.0132,-0.0119
331,0.0002,-0.0053,-0.0083,-0.0104,-0.0131,-0.0132,-0.0151,-0.0179,-0.0181,-0.0177,-0.0154,-0.0135,-0.012
331.5,-0.0001,-0.005,-0.0083,-0.0101,-0.0132,-0.0131,-0.0151,-0.018,-0.0182,-0.0176,-0.0158,-0.0135,-0.0123
332,0.0004,-0.0056,-0.0084,-0.0103,-0.0132,-0.0134,-0.0152,-0.018,-0.0183,-0.0178,-0.0156,-0.0134,-0.0126
332.5,-0.0001,-0.0056,-0.0089,-0.0107,-0.0136,-0.0137,-0.0156,-0.0183,-0.0187,-0.018,-0.0162,-0.0137,-0.0125
333,0,-0.0056,-0.009,-0.0107,-0.0139,-0.0138,-0.016,-0.0189,-0.0192,-0.0185,-0.0163,-0.0142,-0.0129
333.5,0.0001,-0.0056,-0.0092,-0.0109,-0.0139,-0.0139,-0.0162,-0.0187,-0.0192,-0.0184,-0.0166,-0.0142,-0.013
334,0.0002,-0.0055,-0.009,-0.0111,-0.014,-0.0139,-0.0161,-0.0187,-0.0192,-0.0186,-0.0168,-0.0143,-0.0129
334.5,0.0003,-0.0056,-0.0091,-0.0112,-0.0143,-0.0143,-0.0163,-0.0192,-0.0195,-0.0186,-0.0167,-0.0145,-0.0133
335,0,-0.0057,-0.0094,-0.011,-0.0143,-0.0145,-0.0168,-0.0191,-0.0197,-0.0189,-0.0168,-0.0146,-0.013
335.5,0,-0.0057,-0.0092,-0.0113,-0.0142,-0.0147,-0.0166,-0.0194,-0.0201,-0.0192,-0.0171,-0.0148,-0.0134
336,0.0003,-0.0058,-0.0094,-0.0116,-0.0146,-0.0147,-0.0169,-0.0199,-0.0202,-0.0193,-0.0174,-0.0149,-0.0134
336.5,0.0002,-0.0059,-0.0096,-0.0117,-0.0153,-0.0152,-0.0175,-0.02,-0.0204,-0.0198,-0.0174,-0.0152,-0.0138
337,-0.0001,-0.0062,-0.0101,-0.0119,-0.0153,-0.0153,-0.0179,-0.0206,-0.0209,-0.0197,-0.0178,-0.0155,-0.0143
337.5,0.0002,-0.0061,-0.0101,-0.0121,-0.0153,-0.0156,-0.0179,-0.0206,-0.021,-0.0199,-0.018,-0.0156,-0.0141
338,0.0003,-0.0063,-0.0101,-0.0124,-0.0154,-0.0155,-0.0179,-0.0208,-0.021,-0.02,-0.018,-0.0157,-0.0142
338.5,0.0002,-0.0063,-0.0099,-0.0122,-0.0154,-0.0157,-0.018,-0.0207,-0.0212,-0.0205,-0.0182,-0.0157,-0.0139
339,0.0002,-0.0066,-0.0104,-0.0125,-0.0159,-0.0162,-0.0184,-0.0212,-0.0217,-0.0208,-0.0183,-0.0158,-0.0143
339.5,0.0001,-0.0064,-0.0103,-0.0126,-0.0159,-0.0163,-0.0185,-0.0215,-0.0218,-0.0208,-0.0183,-0.0158,-0.0142
340,0.0003,-0.006,-0.0098,-0.0121,-0.0157,-0.0159,-0.0181,-0.0213,-0.0217,-0.0203,-0.0184,-0.0159,-0.0143
340.5,-0.0002,-0.0066,-0.0105,-0.0126,-0.0162,-0.0166,-0.0187,-0.0215,-0.0225,-0.0206,-0.0185,-0.0161,-0.0143
341,0,-0.0065,-0.0108,-0.0126,-0.0163,-0.0162,-0.0189,-0.0216,-0.0222,-0.0208,-0.0189,-0.0163,-0.0145
341.5,0.0003,-0.0063,-0.0103,-0.0128,-0.0163,-0.0165,-0.0188,-0.0217,-0.0224,-0.0209,-0.0188,-0.0161,-0.0146
342,0.0006,-0.0064,-0.0107,-0.0126,-0.0162,-0.0163,-0.019,-0.0219,-0.0224,-0.0214,-0.0187,-0.0162,-0.0145
342.5,0.0002,-0.0065,-0.0107,-0.013,-0.0163,-0.0165,-0.0193,-0.0218,-0.0224,-0.0211,-0.0188,-0.0164,-0.0146
343,0.0002,-0.0069,-0.011,-0.0132,-0.0168,-0.0168,-0.0192,-0.0221,-0.0224,-0.021,-0.0187,-0.0162,-0.0147
343.5,-0.0002,-0.0067,-0.011,-0.0132,-0.0169,-0.0168,-0.0193,-0.0222,-0.0228,-0.0213,-0.0191,-0.0162,-0.0148
344,-0.0001,-0.0068,-0.0107,-0.013,-0.0167,-0.0169,-0.0193,-0.0225,-0.0228,-0.0215,-0.0192,-0.0163,-0.0146
344.5,0.0003,-0.0069,-0.011,-0.0133,-0.0167,-0.0171,-0.0192,-0.0224,-0.0229,-0.0216,-0.019,-0.0164,-0.0145
345,0.0001,-0.0067,-0.0111,-0.0133,-0.0167,-0.0171,-0.0192,-0.0224,-0.0227,-0.0215,-0.0189,-0.0161,-0.0144
345.5,0.0001,-0.0069,-0.0109,-0.0132,-0.0166,-0.0168,-0.0192,-0.0223,-0.0226,-0.0211,-0.0188,-0.0158,-0.0143
346,0,-0.0069,-0.0112,-0.0134,-0.0168,-0.017,-0.0194,-0.0224,-0.0228,-0.0214,-0.0188,-0.016,-0.0144
346.5,0.0004,-0.0069,-0.0115,-0.0134,-0.0171,-0.0173,-0.0194,-0.0226,-0.0233,-0.0211,-0.0189,-0.0163,-0.0142
347,0,-0.0068,-0.0113,-0.0135,-0.017,-0.0173,-0.0193,-0.0229,-0.0231,-0.0213,-0.0188,-0.0161,-0.0144
347.5,0,-0.0069,-0.0112,-0.0136,-0.0171,-0.017,-0.0196,-0.0228,-0.023,-0.0213,-0.0189,-0.0162,-0.0142
348,-0.0002,-0.0069,-0.0112,-0.0136,-0.017,-0.017,-0.0195,-0.0224,-0.0227,-0.0215,-0.0188,-0.0159,-0.0143
348.5,0,-0.007,-0.0114,-0.0139,-0.0173,-0.0176,-0.0198,-0.0227,-0.0229,-0.0214,-0.0186,-0.0162,-0.0141
349,0,-0.0069,-0.0115,-0.0138,-0.0172,-0.0176,-0.0197,-0.0227,-0.0228,-0.0216,-0.0187,-0.0161,-0.0143
349.5,0.0001,-0.0074,-0.0114,-0.0138,-0.0173,-0.0178,-0.0198,-0.0228,-0.0231,-0.0217,-0.0187,-0.0159,-0.0141
350,-0.0002,-0.0071,-0.0115,-0.0139,-0.0174,-0.0177,-0.02,-0.0227,-0.0228,-0.0213,-0.0183,-0.0156,-0.0139
350.5,-0.0001,-0.0071,-0.0113,-0.0135,-0.0174,-0.0177,-0.0199,-0.0227,-0.0226,-0.021,-0.0184,-0.0156,-0.0138
351,0.0003,-0.0067,-0.0112,-0.0133,-0.017,-0.0173,-0.0192,-0.0224,-0.0224,-0.0208,-0.0184,-0.0153,-0.0134
351.5,0,-0.0068,-0.0116,-0.0136,-0.0173,-0.0173,-0.0197,-0.0224,-0.0228,-0.021,-0.0181,-0.0153,-0.0135
352,-0.0002,-0.0072,-0.0117,-0.0139,-0.0175,-0.0177,-0.0198,-0.0226,-0.0226,-0.0212,-0.0185,-0.0155,-0.0135
352.5,-0.0001,-0.0072,-0.0113,-0.0136,-0.0176,-0.0174,-0.0195,-0.0222,-0.0228,-0.0208,-0.0182,-0.0151,-0.0135
353,0,-0.0074,-0.0116,-0.014,-0.0175,-0.0174,-0.0194,-0.0225,-0.0224,-0.0205,-0.0179,-0.0151,-0.0133
353.5,0.0002,-0.0073,-0.0115,-0.0138,-0.0171,-0.0172,-0.0194,-0.0221,-0.0225,-0.0204,-0.0175,-0.0148,-0.0128
354,0.0002,-0.0069,-0.0115,-0.0134,-0.0168,-0.017,-0.0192,-0.0221,-0.022,-0.0202,-0.0174,-0.0144,-0.0127
354.5,0,-0.007,-0.0117,-0.0139,-0.0173,-0.0175,-0.0193,-0.022,-0.022,-0.0202,-0.0173,-0.0144,-0.0122
355,0,-0.007,-0.0115,-0.0137,-0.017,-0.0173,-0.0193,-0.0222,-0.022,-0.0201,-0.017,-0.0143,-0.0123
355.5,0.0003,-0.007,-0.0118,-0.0137,-0.017,-0.0172,-0.0189,-0.022,-0.022,-0.0199,-0.0171,-0.0144,-0.0122
356,0.0001,-0.0071,-0.0114,-0.0133,-0.0172,-0.0171,-0.0191,-0.0218,-0.0217,-0.0199,-0.0169,-0.0139,-0.0119
356.5,0,-0.007,-0.0114,-0.0134,-0.0171,-0.0169,-0.0191,-0.0213,-0.0215,-0.0194,-0.0166,-0.0136,-0.0115
357,0.0002,-0.0069,-0.0113,-0.0137,-0.0167,-0.0169,-0.0189,-0.0216,-0.0213,-0.0192,-0.0163,-0.0135,-0.0112
357.5,0.0003,-0.0069,-0.0113,-0.0134,-0.0168,-0.0166,-0.0184,-0.021,-0.0211,-0.019,-0.0161,-0.0131,-0.0111
358,0.0003,-0.0068,-0.0114,-0.0131,-0.0166,-0.0166,-0.0183,-0.021,-0.0208,-0.0188,-0.0159,-0.0127,-0.011
358.5,0.0004,-0.0069,-0.0112,-0.0133,-0.0166,-0.0166,-0.0181,-0.0207,-0.0204,-0.0182,-0.0157,-0.0126,-0.0103
359,0.0002,-0.0069,-0.0112,-0.0131,-0.0164,-0.0163,-0.0177,-0.0205,-0.02,-0.0179,-0.0152,-0.0121,-0.0101
359.5,0.0001,-0.0071,-0.0114,-0.0129,-0.0162,-0.0162,-0.0177,-0.0202,-0.0202,-0.0178,-0.015,-0.0119,-0.0099
360,-0.0001,-0.0069,-0.0114,-0.0129,-0.0162,-0.0161,-0.0178,-0.0203,-0.0199,-0.0179,-0.0152,-0.0115,-0.0099
360.5,0,-0.0071,-0.0111,-0.013,-0.0159,-0.0158,-0.0172,-0.0199,-0.0196,-0.0177,-0.0147,-0.0115,-0.0096
361,0.0002,-0.0069,-0.0107,-0.0129,-0.0159,-0.0155,-0.0171,-0.0197,-0.0191,-0.0172,-0.0143,-0.0109,-0.0087
361.5,-0.0001,-0.0069,-0.011,-0.0128,-0.0159,-0.0152,-0.0167,-0.0192,-0.0191,-0.0171,-0.014,-0.0108,-0.0084
362,-0.0002,-0.0071,-0.0111,-0.0128,-0.0158,-0.0157,-0.0171,-0.0191,-0.0189,-0.017,-0.0138,-0.0108,-0.0085
362.5,-0.0006,-0.0071,-0.0111,-0.0129,-0.0159,-0.0155,-0.0172,-0.0193,-0.0191,-0.0167,-0.0137,-0.0104,-0.0086
363,-0.0005,-0.0073,-0.0114,-0.0129,-0.0161,-0.0154,-0.017,-0.019,-0.0188,-0.0164,-0.0136,-0.0102,-0.0081
363.5,-0.0005,-0.0075,-0.011,-0.0127,-0.0156,-0.0154,-0.0166,-0.0186,-0.0181,-0.0161,-0.013,-0.0097,-0.0075
364,0,-0.007,-0.0107,-0.0123,-0.0152,-0.0148,-0.0163,-0.0182,-0.0172,-0.0154,-0.0124,-0.0089,-0.0071
364.5,0.0002,-0.0064,-0.0105,-0.0119,-0.015,-0.0143,-0.0157,-0.0176,-0.0169,-0.0153,-0.0117,-0.0087,-0.0065
365,0.0002,-0.0064,-0.0103,-0.0119,-0.0145,-0.0141,-0.0154,-0.0174,-0.0166,-0.0148,-0.0116,-0.0081,-0.006
365.5,0.0002,-0.0067,-0.0104,-0.0117,-0.0144,-0.0143,-0.0153,-0.0172,-0.0166,-0.0143,-0.0113,-0.008,-0.0058
366,-0.0001,-0.0065,-0.0103,-0.0116,-0.0146,-0.014,-0.015,-0.0166,-0.0163,-0.0139,-0.0109,-0.0075,-0.0054
366.5,-0.0002,-0.0064,-0.0101,-0.0115,-0.0143,-0.0136,-0.0148,-0.0165,-0.0157,-0.0133,-0.0105,-0.0072,-0.005
367,0,-0.0064,-0.0102,-0.0113,-0.0141,-0.0134,-0.0143,-0.0165,-0.0154,-0.013,-0.0101,-0.007,-0.0046
367.5,0.0001,-0.0062,-0.0099,-0.0112,-0.0137,-0.0134,-0.0141,-0.0158,-0.0151,-0.0128,-0.0099,-0.0067,-0.004
368,0,-0.006,-0.0098,-0.011,-0.0137,-0.013,-0.0141,-0.0155,-0.0147,-0.0122,-0.0095,-0.006,-0.0036
368.5,0.0001,-0.0061,-0.0095,-0.011,-0.0136,-0.0125,-0.0135,-0.0151,-0.0143,-0.0116,-0.0089,-0.0055,-0.0034
369,0.0001,-0.0062,-0.0094,-0.0107,-0.0134,-0.0123,-0.0132,-0.0146,-0.0138,-0.0114,-0.0083,-0.0049,-0.0027
369.5,0.0001,-0.0061,-0.0095,-0.0103,-0.0128,-0.012,-0.0129,-0.0144,-0.0132,-0.0111,-0.008,-0.0045,-0.0023
370,0,-0.0061,-0.0095,-0.0105,-0.0126,-0.0117,-0.0125,-0.0139,-0.0128,-0.0105,-0.0074,-0.0041,-0.0018
370.5,0.0002,-0.0062,-0.0094,-0.0104,-0.0127,-0.0117,-0.0124,-0.0139,-0.0125,-0.01,-0.0071,-0.0036,-0.0014
371,0.0002,-0.0061,-0.0094,-0.0103,-0.0126,-0.0115,-0.0121,-0.0135,-0.0124,-0.0097,-0.0068,-0.0032,-0.0009
371.5,0.0001,-0.0061,-0.0093,-0.01,-0.0124,-0.0112,-0.012,-0.0131,-0.012,-0.0094,-0.0064,-0.0029,-0.0008
372,-0.0002,-0.006,-0.0091,-0.0098,-0.0122,-0.011,-0.0115,-0.0127,-0.0114,-0.009,-0.0059,-0.0025,-0.0003
372.5,0.0001,-0.006,-0.0088,-0.0096,-0.0118,-0.0108,-0.0112,-0.0121,-0.0107,-0.0085,-0.0051,-0.0016,0.0005
373,0.0002,-0.0057,-0.0089,-0.0093,-0.0117,-0.0102,-0.0107,-0.0116,-0.0102,-0.0078,-0.0044,-0.001,0.0013
373.5,0.0001,-0.0057,-0.0088,-0.0092,-0.0112,-0.0099,-0.0103,-0.0111,-0.0096,-0.0072,-0.0038,-0.0004,0.0018
374,0,-0.0057,-0.0087,-0.009,-0.0111,-0.0096,-0.0099,-0.0108,-0.0091,-0.0068,-0.0033,0.0002,0.0025
374.5,0,-0.0057,-0.0084,-0.0088,-0.0107,-0.0092,-0.0094,-0.0101,-0.0086,-0.006,-0.0026,0.0007,0.0033
375,0,-0.0054,-0.0083,-0.0087,-0.0103,-0.0089,-0.009,-0.0097,-0.0078,-0.0054,-0.0019,0.0016,0.0039
375.5,0.0001,-0.0055,-0.0082,-0.0083,-0.01,-0.0085,-0.0085,-0.0092,-0.0073,-0.0046,-0.0013,0.0023,0.0045
376,0,-0.0054,-0.008,-0.0082,-0.0098,-0.0083,-0.0081,-0.0085,-0.0066,-0.0038,-0.0005,0.0029,0.0053
376.5,-0.0002,-0.0053,-0.0079,-0.0078,-0.0094,-0.0077,-0.0076,-0.0076,-0.0059,-0.0029,0.0004,0.0038,0.0063
377,0.0002,-0.0052,-0.0075,-0.0074,-0.0091,-0.0072,-0.0069,-0.0069,-0.0051,-0.0021,0.0012,0.0048,0.0072
377.5,-0.0001,-0.0053,-0.0076,-0.0074,-0.0088,-0.0069,-0.0064,-0.0066,-0.0045,-0.0015,0.0018,0.0055,0.0079
378,-0.0004,-0.0056,-0.0075,-0.0074,-0.0086,-0.0064,-0.006,-0.0059,-0.0039,-0.0008,0.0025,0.0062,0.0086
378.5,-0.0002,-0.0053,-0.0073,-0.0068,-0.0083,-0.006,-0.0053,-0.005,-0.0029,0.0001,0.0037,0.0073,0.0098
379,0,-0.0049,-0.0068,-0.0063,-0.0074,-0.0051,-0.0045,-0.0043,-0.0018,0.0014,0.0049,0.0087,0.0111
379.5,0,-0.0047,-0.0065,-0.0057,-0.0069,-0.0045,-0.0037,-0.0031,-0.0006,0.0024,0.0061,0.01,0.0122
380,0.0001,-0.0044,-0.0063,-0.0054,-0.0063,-0.0038,-0.0029,-0.0022,0.0004,0.0036,0.0072,0.0112,0.0136
380.5,0,-0.0044,-0.0062,-0.0051,-0.0059,-0.0033,-0.0022,-0.0014,0.0014,0.0046,0.0084,0.0123,0.0148
381,0,-0.0042,-0.0059,-0.0046,-0.0054,-0.0027,-0.0015,-0.0004,0.0026,0.0057,0.0095,0.0134,0.0158
381.5,-0.0002,-0.0042,-0.0054,-0.0043,-0.0047,-0.0019,-0.0006,0.0006,0.0035,0.0069,0.0108,0.0146,0.0172
382,-0.0001,-0.004,-0.0054,-0.004,-0.0042,-0.0013,0.0002,0.0017,0.0047,0.0082,0.0121,0.016,0.0185
382.5,-0.0002,-0.004,-0.0049,-0.0034,-0.0035,-0.0005,0.001,0.0026,0.006,0.0094,0.0134,0.0173,0.0199
383,0.0001,-0.0037,-0.0047,-0.0029,-0.003,0.0001,0.0021,0.0036,0.0072,0.0107,0.0145,0.0185,0.0213
383.5,0,-0.0036,-0.0046,-0.0025,-0.0025,0.0011,0.0031,0.0048,0.0086,0.0121,0.0159,0.0199,0.0227
384,0,-0.0033,-0.0041,-0.002,-0.0016,0.0019,0.0038,0.006,0.0099,0.0136,0.0174,0.0213,0.0241
384.5,-0.0001,-0.0034,-0.0039,-0.0016,-0.0011,0.0026,0.0048,0.0072,0.0111,0.0149,0.0188,0.0229,0.0257
385,-0.0001,-0.0032,-0.0034,-0.001,-0.0003,0.0036,0.0059,0.0085,0.0125,0.0164,0.0203,0.0245,0.0273
385.5,0,-0.0029,-0.003,-0.0004,0.0005,0.0045,0.0072,0.0098,0.0141,0.0182,0.0221,0.0263,0.0292
386,0.0001,-0.0025,-0.0024,0.0004,0.0012,0.0057,0.0084,0.0112,0.0159,0.0199,0.0239,0.0281,0.0308
386.5,0,-0.0024,-0.0022,0.0007,0.0022,0.0065,0.0096,0.0126,0.0173,0.0215,0.0255,0.0297,0.0325
387,0,-0.0021,-0.0018,0.0016,0.0029,0.0077,0.0108,0.0143,0.019,0.0232,0.0275,0.0316,0.0344
387.5,0.0002,-0.0017,-0.0013,0.0022,0.0037,0.0086,0.0121,0.0158,0.0206,0.025,0.0291,0.0335,0.0363
388,0,-0.0015,-0.0008,0.0029,0.0046,0.0097,0.0132,0.0173,0.0223,0.0267,0.0309,0.0355,0.0382
388.5,0.0002,-0.0013,-0.0002,0.0036,0.0056,0.0108,0.0146,0.0189,0.0241,0.0285,0.0331,0.0374,0.0403
389,0.0002,-0.001,0.0004,0.0045,0.0066,0.0121,0.0159,0.0205,0.026,0.0303,0.0351,0.0395,0.0423
389.5,0.0001,-0.001,0.0007,0.005,0.0073,0.0132,0.0173,0.022,0.0277,0.0321,0.0368,0.0413,0.0444
390,0,-0.0008,0.0012,0.0057,0.0084,0.0142,0.0187,0.0237,0.0298,0.0341,0.039,0.0435,0.0464
