338.5,0,-0.0038,-0.0048,-0.0077,-0.01,-0.0135,-0.0125,-0.0142,-0.0169,-0.0124,-0.0099,-0.009,-0.0068
339,0,-0.0035,-0.0049,-0.0079,-0.0101,-0.0132,-0.0124,-0.014,-0.0168,-0.0124,-0.0099,-0.0088,-0.0065
339.5,0.0005,-0.0031,-0.0041,-0.0072,-0.0094,-0.0128,-0.0121,-0.0136,-0.0165,-0.0118,-0.0097,-0.0081,-0.0059
340,0.0014,-0.0026,-0.0035,-0.0067,-0.009,-0.0124,-0.0116,-0.0135,-0.0155,-0.0112,-0.0091,-0.0078,-0.0056
340.5,0.001,-0.0038,-0.0043,-0.0076,-0.0101,-0.0136,-0.0126,-0.0146,-0.0163,-0.0122,-0.0101,-0.0087,-0.0067
341,0,-0.0047,-0.0057,-0.0085,-0.0114,-0.0144,-0.0138,-0.0157,-0.0177,-0.013,-0.0111,-0.0099,-0.0077
341.5,-0.0005,-0.0051,-0.0057,-0.009,-0.0116,-0.0146,-0.0141,-0.0162,-0.018,-0.0134,-0.0114,-0.0099,-0.0078
342,-0.0001,-0.0052,-0.0055,-0.0087,-0.0115,-0.015,-0.014,-0.0161,-0.0178,-0.0134,-0.0115,-0.0102,-0.0078
342.5,-0.0001,-0.0052,-0.0058,-0.0091,-0.0117,-0.0154,-0.0146,-0.016,-0.0181,-0.0135,-0.0115,-0.0102,-0.0083
343,-0.0003,-0.0051,-0.0059,-0.0092,-0.0116,-0.0153,-0.0145,-0.0159,-0.0181,-0.0131,-0.0115,-0.0103,-0.0077
343.5,-0.0003,-0.005,-0.0056,-0.0092,-0.0119,-0.0157,-0.0145,-0.0165,-0.0179,-0.0133,-0.0118,-0.0107,-0.0078
344,-0.0002,-0.0049,-0.006,-0.009,-0.0118,-0.0156,-0.0147,-0.0167,-0.0182,-0.0135,-0.0119,-0.0106,-0.008
344.5,-0.0002,-0.0051,-0.0061,-0.0092,-0.0121,-0.0154,-0.0148,-0.0165,-0.0185,-0.014,-0.0121,-0.0105,-0.008
345,-0.0006,-0.0053,-0.0066,-0.0093,-0.0122,-0.0159,-0.0149,-0.0167,-0.0184,-0.0139,-0.0115,-0.0105,-0.0079
345.5,-0.0005,-0.0055,-0.0062,-0.0097,-0.0119,-0.0158,-0.015,-0.0169,-0.0185,-0.0137,-0.0117,-0.0103,-0.0082
346,-0.0003,-0.0052,-0.0059,-0.0096,-0.0121,-0.0157,-0.0149,-0.0164,-0.0182,-0.0138,-0.0117,-0.0101,-0.0082
346.5,0.0001,-0.0052,-0.006,-0.0097,-0.0121,-0.0162,-0.0149,-0.0164,-0.0182,-0.0138,-0.0117,-0.0104,-0.0078
347,-0.0003,-0.0052,-0.0066,-0.01,-0.0122,-0.0161,-0.0147,-0.0169,-0.0183,-0.0138,-0.0119,-0.0104,-0.008
347.5,-0.0004,-0.0056,-0.0066,-0.01,-0.0123,-0.0159,-0.0154,-0.0169,-0.0187,-0.0142,-0.0121,-0.0107,-0.0079
348,-0.0002,-0.0055,-0.0065,-0.0098,-0.0125,-0.0162,-0.0154,-0.0168,-0.0186,-0.014,-0.012,-0.0105,-0.008
348.5,-0.0005,-0.0056,-0.0066,-0.0098,-0.0127,-0.0163,-0.0153,-0.0168,-0.0185,-0.0139,-0.0121,-0.0105,-0.008
349,-0.0004,-0.0055,-0.0068,-0.01,-0.0127,-0.0163,-0.0153,-0.0169,-0.0185,-0.0139,-0.0121,-0.0107,-0.0083
349.5,-0.0006,-0.0056,-0.0068,-0.0102,-0.0127,-0.016,-0.0155,-0.0169,-0.0187,-0.0138,-0.0118,-0.0104,-0.0079
350,-0.0003,-0.0055,-0.0071,-0.0102,-0.0127,-0.016,-0.0152,-0.0168,-0.0183,-0.0137,-0.0116,-0.0104,-0.0079
350.5,-0.0002,-0.0056,-0.0065,-0.0101,-0.0128,-0.0162,-0.015,-0.0167,-0.0183,-0.0135,-0.0115,-0.0099,-0.0079
351,-0.0003,-0.0057,-0.0065,-0.01,-0.0126,-0.016,-0.0152,-0.0166,-0.0181,-0.0132,-0.0114,-0.0098,-0.0074
351.5,-0.0002,-0.0055,-0.0063,-0.01,-0.0125,-0.0161,-0.0149,-0.0167,-0.0182,-0.0133,-0.0113,-0.0099,-0.0074
352,-0.0001,-0.0056,-0.0064,-0.0098,-0.0123,-0.0161,-0.0152,-0.0168,-0.0182,-0.0134,-0.0115,-0.0099,-0.0072
352.5,-0.0005,-0.0058,-0.0066,-0.0101,-0.0128,-0.0162,-0.0152,-0.0168,-0.0183,-0.0132,-0.0112,-0.0098,-0.0071
353,-0.0006,-0.0058,-0.0065,-0.0098,-0.0126,-0.0159,-0.0149,-0.0164,-0.0179,-0.0133,-0.0109,-0.0095,-0.007
353.5,-0.0005,-0.0057,-0.0064,-0.0101,-0.0128,-0.0163,-0.015,-0.0165,-0.0178,-0.013,-0.0113,-0.0094,-0.0072
354,-0.0005,-0.0057,-0.0066,-0.0102,-0.0125,-0.016,-0.0151,-0.0164,-0.0178,-0.0132,-0.0109,-0.0093,-0.0069
354.5,-0.0003,-0.0056,-0.0065,-0.0101,-0.0125,-0.0158,-0.0149,-0.0159,-0.0175,-0.0127,-0.0106,-0.0089,-0.0067
355,0.0001,-0.0053,-0.0063,-0.0097,-0.0121,-0.0158,-0.0141,-0.0155,-0.0171,-0.0121,-0.0102,-0.0084,-0.0061
355.5,-0.0001,-0.0051,-0.0064,-0.0093,-0.0123,-0.0154,-0.0142,-0.0155,-0.0171,-0.0124,-0.0103,-0.0085,-0.0061
356,-0.0004,-0.0058,-0.0065,-0.0094,-0.0121,-0.0153,-0.0143,-0.0153,-0.0171,-0.0123,-0.0104,-0.0083,-0.0061
356.5,0,-0.0054,-0.0064,-0.0095,-0.0121,-0.015,-0.0139,-0.015,-0.017,-0.0117,-0.01,-0.0083,-0.006
357,0.0002,-0.0051,-0.0059,-0.0093,-0.012,-0.0151,-0.0136,-0.0149,-0.0163,-0.0116,-0.0095,-0.0077,-0.0054
357.5,-0.0002,-0.0056,-0.0062,-0.0091,-0.0118,-0.0149,-0.0137,-0.0149,-0.0163,-0.0115,-0.0094,-0.0075,-0.0054
358,-0.0001,-0.0055,-0.0062,-0.0095,-0.0118,-0.0149,-0.0137,-0.015,-0.0163,-0.0116,-0.0095,-0.0076,-0.0053
358.5,-0.0001,-0.0056,-0.0063,-0.0093,-0.0119,-0.0147,-0.0138,-0.0146,-0.0161,-0.0112,-0.0091,-0.0075,-0.0049
359,0,-0.0053,-0.0063,-0.0095,-0.0118,-0.0145,-0.0134,-0.0143,-0.0158,-0.0109,-0.0088,-0.0073,-0.005
359.5,-0.0002,-0.0054,-0.0061,-0.0095,-0.0116,-0.0148,-0.0132,-0.0141,-0.0156,-0.0107,-0.0083,-0.0069,-0.0043
360,-0.0003,-0.0053,-0.0056,-0.0092,-0.0114,-0.0145,-0.0131,-0.014,-0.0152,-0.0107,-0.0082,-0.007,-0.0041
360.5,-0.0001,-0.0054,-0.0061,-0.009,-0.0113,-0.0148,-0.013,-0.0139,-0.0153,-0.0104,-0.0082,-0.0064,-0.0038
361,-0.0005,-0.0057,-0.0061,-0.0091,-0.0115,-0.0146,-0.0129,-0.0138,-0.015,-0.0102,-0.0081,-0.0062,-0.0039
361.5,-0.0002,-0.0052,-0.0058,-0.009,-0.0112,-0.0142,-0.0128,-0.0134,-0.015,-0.0101,-0.0076,-0.0062,-0.0036
362,-0.0002,-0.005,-0.0058,-0.0087,-0.011,-0.014,-0.0124,-0.0132,-0.0145,-0.0098,-0.0075,-0.0058,-0.0031
362.5,-0.0002,-0.0052,-0.0055,-0.0086,-0.011,-0.0139,-0.0122,-0.013,-0.0143,-0.0093,-0.0071,-0.0054,-0.0029
363,-0.0004,-0.0051,-0.0056,-0.0085,-0.0107,-0.0136,-0.012,-0.0126,-0.0138,-0.0089,-0.0071,-0.0054,-0.0025
363.5,-0.0005,-0.0053,-0.0059,-0.0085,-0.0107,-0.0134,-0.0118,-0.0126,-0.0134,-0.0087,-0.0069,-0.0049,-0.0026
364,-0.0002,-0.0052,-0.0054,-0.0081,-0.0103,-0.0131,-0.0115,-0.012,-0.0129,-0.0084,-0.0062,-0.0046,-0.0019
364.5,-0.0003,-0.0049,-0.0052,-0.0081,-0.0104,-0.0128,-0.0109,-0.0116,-0.0129,-0.008,-0.0061,-0.0043,-0.0019
365,-0.0003,-0.005,-0.0051,-0.0075,-0.0101,-0.0129,-0.0108,-0.0114,-0.0125,-0.0076,-0.0054,-0.0037,-0.0017
365.5,-0.0001,-0.005,-0.0052,-0.0076,-0.0098,-0.0123,-0.0105,-0.0108,-0.012,-0.0074,-0.0051,-0.0034,-0.0012
366,-0.0002,-0.0049,-0.0052,-0.0074,-0.0094,-0.0124,-0.0102,-0.0105,-0.0119,-0.0067,-0.0047,-0.0028,-0.0005
366.5,-0.0002,-0.0047,-0.0051,-0.0074,-0.0094,-0.0121,-0.01,-0.0106,-0.0116,-0.0066,-0.0045,-0.0027,-0.0005
367,-0.0002,-0.005,-0.005,-0.0073,-0.0096,-0.0121,-0.0096,-0.0102,-0.011,-0.0066,-0.0042,-0.0025,-0.0005
367.5,0.0001,-0.0048,-0.0049,-0.007,-0.009,-0.0117,-0.0097,-0.0096,-0.0106,-0.0063,-0.0038,-0.0023,0.0002
368,0.0001,-0.0048,-0.0046,-0.0072,-0.0088,-0.0115,-0.0093,-0.0092,-0.0105,-0.0059,-0.0036,-0.002,0.0003
368.5,0,-0.0048,-0.0048,-0.0072,-0.0089,-0.0114,-0.0091,-0.0093,-0.0103,-0.0054,-0.0034,-0.0015,0.0006
369,-0.0002,-0.0047,-0.0049,-0.0072,-0.0088,-0.0111,-0.009,-0.0092,-0.0099,-0.0052,-0.0029,-0.0014,0.001
369.5,-0.0002,-0.0048,-0.0047,-0.007,-0.0087,-0.0107,-0.0088,-0.0087,-0.0094,-0.0046,-0.0026,-0.0011,0.0013
370,-0.0001,-0.0046,-0.0045,-0.0067,-0.0084,-0.0108,-0.0086,-0.0084,-0.0091,-0.0044,-0.0025,-0.0006,0.002
370.5,-0.0002,-0.005,-0.0046,-0.0068,-0.0083,-0.0107,-0.0085,-0.0082,-0.009,-0.0043,-0.0021,-0.0002,0.002
371,-0.0004,-0.0047,-0.0045,-0.0065,-0.0081,-0.0103,-0.0081,-0.0079,-0.0086,-0.0039,-0.0016,0,0.0022
371.5,-0.0004,-0.0046,-0.0043,-0.0063,-0.008,-0.01,-0.0078,-0.0074,-0.0083,-0.0034,-0.0015,0.0003,0.0027
372,-0.0002,-0.0044,-0.004,-0.0061,-0.0077,-0.0097,-0.0074,-0.0067,-0.0076,-0.003,-0.0006,0.0009,0.0033
372.5,0,-0.0043,-0.0041,-0.006,-0.0074,-0.0096,-0.0072,-0.0064,-0.0073,-0.0025,-0.0001,0.0015,0.0038
373,-0.0005,-0.0044,-0.0041,-0.006,-0.0073,-0.0092,-0.0067,-0.0061,-0.007,-0.0022,0.0002,0.0019,0.004
373.5,-0.0006,-0.0044,-0.0041,-0.006,-0.0071,-0.009,-0.0065,-0.0058,-0.0067,-0.0019,0.0004,0.0022,0.0043
374,-0.0003,-0.0044,-0.0038,-0.0057,-0.0068,-0.0087,-0.0061,-0.0052,-0.0061,-0.0014,0.0009,0.0028,0.0048
374.5,-0.0004,-0.0043,-0.0036,-0.0053,-0.0066,-0.008,-0.0055,-0.0048,-0.0054,-0.0008,0.0016,0.0034,0.0056
375,-0.0001,-0.004,-0.0036,-0.0051,-0.0064,-0.0078,-0.0051,-0.0042,-0.0048,0,0.002,0.004,0.0064
375.5,-0.0002,-0.0041,-0.0033,-0.0048,-0.0057,-0.0073,-0.0046,-0.0034,-0.0042,0.0009,0.0027,0.0049,0.0069
376,-0.0001,-0.0038,-0.0031,-0.0044,-0.0054,-0.0067,-0.004,-0.0027,-0.0035,0.0014,0.0036,0.0054,0.0075
376.5,-0.0001,-0.004,-0.0031,-0.0045,-0.0052,-0.0065,-0.0036,-0.0023,-0.0029,0.002,0.0042,0.0062,0.0083
377,-0.0003,-0.0039,-0.0032,-0.0043,-0.0051,-0.0063,-0.0032,-0.0017,-0.0023,0.0027,0.0047,0.0067,0.0091
377.5,-0.0003,-0.0038,-0.0028,-0.004,-0.0047,-0.0058,-0.0025,-0.001,-0.0014,0.0035,0.0058,0.0076,0.0098
378,-0.0003,-0.0037,-0.0026,-0.0036,-0.0044,-0.0052,-0.002,-0.0002,-0.0007,0.004,0.0065,0.0084,0.0107
378.5,-0.0002,-0.0037,-0.0026,-0.0033,-0.0039,-0.0046,-0.0014,0.0006,0.0002,0.0049,0.0073,0.0092,0.0114
379,-0.0003,-0.0035,-0.0022,-0.003,-0.0035,-0.0041,-0.0008,0.0012,0.0009,0.0059,0.0083,0.0102,0.0122
379.5,-0.0002,-0.0033,-0.002,-0.0027,-0.0031,-0.0035,-0.0001,0.0022,0.0017,0.0067,0.0091,0.0112,0.0133
380,-0.0002,-0.0033,-0.0017,-0.0023,-0.0026,-0.0028,0.0006,0.0031,0.0028,0.0079,0.0102,0.0124,0.0146
380.5,-0.0002,-0.003,-0.0016,-0.0019,-0.002,-0.002,0.0014,0.0041,0.0038,0.0086,0.0114,0.0135,0.0156
381,-0.0001,-0.0029,-0.0012,-0.0014,-0.0015,-0.0016,0.0023,0.0052,0.0049,0.0098,0.0124,0.0145,0.0168
381.5,-0.0001,-0.0028,-0.001,-0.0012,-0.001,-0.0008,0.0031,0.0062,0.006,0.011,0.0134,0.0156,0.0179
382,-0.0001,-0.0026,-0.0008,-0.0007,-0.0004,0,0.0039,0.0072,0.007,0.0121,0.0145,0.0168,0.0189
382.5,-0.0001,-0.0025,-0.0005,-0.0002,0.0002,0.0006,0.0049,0.0083,0.008,0.0132,0.0157,0.0181,0.0201
383,0,-0.0024,-0.0002,0.0003,0.0008,0.0015,0.0058,0.0095,0.0095,0.0145,0.0171,0.0193,0.0216
383.5,-0.0002,-0.0023,0,0.0004,0.0011,0.0022,0.0066,0.0105,0.0105,0.0159,0.0182,0.0205,0.0227
384,-0.0001,-0.0021,0.0003,0.0009,0.0018,0.0031,0.0077,0.0118,0.0118,0.0171,0.0195,0.0219,0.0239
384.5,0,-0.002,0.0007,0.0015,0.0025,0.0039,0.0088,0.0131,0.0132,0.0184,0.0208,0.0232,0.0253
385,0,-0.0018,0.0011,0.0021,0.0033,0.0049,0.0098,0.0143,0.0147,0.0199,0.0224,0.0244,0.0269
385.5,-0.0001,-0.0018,0.0012,0.0026,0.004,0.0057,0.0107,0.0158,0.0158,0.0213,0.0237,0.0262,0.0284
386,-0.0001,-0.0016,0.0014,0.003,0.0045,0.0066,0.0117,0.0168,0.0172,0.0225,0.0252,0.0275,0.0299
386.5,-0.0002,-0.0015,0.002,0.0036,0.0053,0.0075,0.0128,0.0182,0.0187,0.024,0.0267,0.029,0.0312
387,-0.0001,-0.0012,0.0022,0.0041,0.006,0.0085,0.014,0.0196,0.02,0.0255,0.0281,0.0306,0.0326
387.5,0,-0.0009,0.0027,0.0048,0.0068,0.0094,0.0152,0.0211,0.0216,0.0272,0.0295,0.0321,0.0344
388,-0.0001,-0.0006,0.0031,0.0056,0.0076,0.0106,0.0166,0.0226,0.0233,0.0287,0.0313,0.034,0.0361
388.5,0,-0.0006,0.0035,0.006,0.0083,0.0117,0.0177,0.024,0.0247,0.0304,0.033,0.0354,0.0378
389,-0.0002,-0.0002,0.0039,0.0066,0.0091,0.0128,0.0188,0.0254,0.0263,0.0319,0.0345,0.0371,0.0393
389.5,-0.0001,0,0.0042,0.0073,0.01,0.0137,0.02,0.0271,0.028,0.0335,0.0363,0.0389,0.0412
390,0,0.0001,0.0046,0.008,0.0108,0.0149,0.0213,0.0286,0.0296,0.035,0.0379,0.0405,0.0428
390.5,-0.0001,0.0003,0.0052,0.0086,0.0118,0.0161,0.0228,0.0304,0.0313,0.0369,0.0398,0.0425,0.0446
391,-0.0002,0.0006,0.0057,0.0094,0.0127,0.0174,0.0242,0.0322,0.0333,0.0388,0.0417,0.0443,0.0465
391.5,0,0.0008,0.0061,0.0102,0.0139,0.0189,0.0258,0.034,0.0353,0.041,0.0436,0.0464,0.0484
392,0,0.001,0.0067,0.0111,0.0149,0.0203,0.0275,0.0361,0.0374,0.043,0.0456,0.0486,0.0506
